level,seg,segment_class,n_languages,pct_languages,pct_l1_weighted,pct_total_weighted,l1_with,total_with,top_allophones,merged_strict_variants,n_wold_recipients,in_wold
lumped,d̤|d̤,consonant,2,0.00092,0.00015,0.0001,903600,1037039,,d̪̤|d̤,0,False
lumped,l̤|l̤,consonant,2,0.00092,0.00015,0.0001,903600,1037039,,l̪̤|l̤,0,False
lumped,n̤|n̤,consonant,2,0.00092,0.00015,0.0001,903600,1037039,,n̪̤|n̤,0,False
lumped,lʼ,consonant,3,0.00138,0.00015,9e-05,900004,900004,,lʼː,0,False
lumped,aɯ,vowel,6,0.00276,0.00015,0.00016,900000,1705128,,ɑɯ,0,False
lumped,æ̤,vowel,1,0.00046,0.00015,7e-05,900000,711407,,æ̤ː,0,False
lumped,dr,consonant,8,0.00367,0.00015,9e-05,895768,895768,dɾ(2),dɾ,0,False
lumped,dz̤|dz̤,consonant,1,0.00046,0.00015,0.0001,893600,1027039,,d̪z̪̤|dz̤,0,False
lumped,rʼ,consonant,1,0.00046,0.00014,9e-05,890000,890000,,rʼː,0,False
lumped,ɲʷ,consonant,16,0.00735,0.00014,0.00036,886000,3745970,,,0,False
lumped,ỹ,vowel,9,0.00413,0.00014,0.00025,872005,2609547,,ỹ ỹː,0,False
lumped,ɪə,vowel,2,0.00092,0.00014,7e-05,845170,764283,,,0,False
lumped,oə,vowel,1,0.00046,0.00014,7e-05,845100,764213,,oːə,0,False
lumped,ɵə,vowel,1,0.00046,0.00014,7e-05,845100,764213,,,0,False
lumped,χʲ,consonant,3,0.00138,0.00014,4e-05,833720,417583,,,0,False
lumped,qʲʼ,consonant,2,0.00092,0.00013,4e-05,823720,407583,,,0,False
lumped,ŋɡʷ,consonant,52,0.02389,0.00013,0.00019,802660,1999422,,,0,False
lumped,tɬʷ,consonant,1,0.00046,0.00012,7e-05,766500,675941,,tɬʷʰ,0,False
lumped,tɬʷʼ,consonant,1,0.00046,0.00012,7e-05,766500,675941,,,0,False
lumped,ʜʷ,consonant,1,0.00046,0.00012,7e-05,766500,675941,,,0,False
lumped,ʢʷ,consonant,1,0.00046,0.00012,7e-05,766500,675941,,,0,False
lumped,dʓʷ,consonant,2,0.00092,0.00012,6e-05,766010,665730,,d̠ʓʷ,0,False
lumped,tʆʷ,consonant,2,0.00092,0.00012,6e-05,766010,665730,,t̠ʆʷ t̠ʆʷʰ,0,False
lumped,ʆ,consonant,2,0.00092,0.00012,6e-05,766010,665730,,,0,False
lumped,ʆʷ,consonant,2,0.00092,0.00012,6e-05,766010,665730,,,0,False
lumped,ʓ,consonant,2,0.00092,0.00012,6e-05,766010,665730,,,0,False
lumped,ʓʷ,consonant,2,0.00092,0.00012,6e-05,766010,665730,,,0,False
lumped,ɡǂ,consonant,3,0.00138,0.00012,0.00011,759800,1171734,,,0,False
lumped,ḛ,vowel,19,0.00873,0.00012,7e-05,731094,731094,,e̞̰ ḛ ḛː ḛˑ,0,False
lumped,o̰,vowel,18,0.00827,0.00012,7e-05,730991,730991,,o̞̰ o̰ː o̰ˑ,0,False
lumped,ɢʷ,consonant,7,0.00322,0.00012,6e-05,723220,660248,,,0,False
lumped,bzʷ,consonant,1,0.00046,0.00012,0.00011,722000,1133934,,,0,False
lumped,dlʷ,consonant,1,0.00046,0.00012,0.00011,722000,1133934,,,0,False
lumped,n̤ʷ,consonant,1,0.00046,0.00012,0.00011,722000,1133934,,,0,False
lumped,psʷ,consonant,1,0.00046,0.00012,0.00011,722000,1133934,psʷʰ(1),psʷʰ,0,False
lumped,ɖʐʷ,consonant,1,0.00046,0.00012,0.00011,722000,1133934,,,0,False
lumped,ʈʂʷ,consonant,1,0.00046,0.00012,0.00011,722000,1133934,,,0,False
lumped,ʐʷ,consonant,1,0.00046,0.00012,0.00011,722000,1133934,,,0,False
lumped,ɯ̤,vowel,8,0.00367,0.00011,7e-05,679500,679500,ɯ̤i(1),ɯ̤ː,0,False
lumped,əʊ,vowel,2,0.00092,0.00011,5e-05,652200,492414,,,0,False
lumped,ɯ̰,vowel,4,0.00184,0.00011,6e-05,648000,648000,,ɯ̰̽ː,0,False
lumped,ii,vowel,4,0.00184,0.0001,0.03678,643960,380326051,ɨ(1),ii̯,0,False
lumped,sʷʲ,consonant,2,0.00092,0.0001,3e-05,643610,305724,,s̪ʷʲ,0,False
lumped,uu,vowel,3,0.00138,0.0001,0.03678,643540,380325432,ɣ(1),uu̯ u̠u,0,False
lumped,kʷʲ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,kʷʲʰ,0,False
lumped,kʷʲʼ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,,0,False
lumped,pʲʼ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,,0,False
lumped,qʲ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,qʲʰ,0,False
lumped,qʷʲ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,qʷʲʰ,0,False
lumped,qʷʲʼ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,,0,False
lumped,tsʲʼ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,t̪s̪ʲʼ,0,False
lumped,tsʷʲ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,t̪s̪ʷʲ t̪s̪ʷʲʰ,0,False
lumped,tsʷʲʼ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,t̪s̪ʷʲʼ,0,False
lumped,tʷʲ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,t̪ʷʲ t̪ʷʲʰ,0,False
lumped,tʷʲʼ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,t̪ʷʲʼ,0,False
lumped,χʷʲ,consonant,1,0.00046,0.0001,3e-05,633610,295724,,,0,False
lumped,ə̰,vowel,3,0.00138,0.0001,6e-05,617000,617000,,,0,False
lumped,ʈʂʼ,consonant,9,0.00413,0.0001,0.00013,612358,1387437,,,0,False
lumped,nd|nd,consonant,14,0.00643,0.0001,6e-05,612000,603805,,n̪d̪|nd,0,False
lumped,y̤,vowel,2,0.00092,0.0001,6e-05,610000,610000,,,0,False
lumped,cçʼ,consonant,5,0.0023,0.0001,6e-05,602810,602810,,,0,False
lumped,y̰,vowel,1,0.00046,0.0001,6e-05,600000,600000,,y̰ː,0,False
lumped,ø̤,vowel,1,0.00046,0.0001,6e-05,600000,600000,,,0,False
lumped,ø̰,vowel,1,0.00046,0.0001,6e-05,600000,600000,,,0,False
lumped,i̘,vowel,2,0.00092,0.0001,0.00014,593410,1467601,ĩ̘(1),,0,False
lumped,o̙,vowel,2,0.00092,0.0001,0.00014,593410,1467601,õ̙(1),o̞̙,0,False
lumped,u̙,vowel,2,0.00092,0.0001,0.00014,593410,1467601,ũ̙(1),,0,False
lumped,tɕʼ,consonant,3,0.00138,0.0001,5e-05,585982,563953,,t̺ɕ̺ʼ,0,False
lumped,ɯ̙,vowel,1,0.00046,9e-05,0.00014,583410,1457601,,,0,False
lumped,ɯ̙i,vowel,1,0.00046,9e-05,0.00014,583410,1457601,,ɯ̙i̯,0,False
lumped,i͓,vowel,1,0.00046,9e-05,9e-05,578000,959949,,,0,False
lumped,u͓,vowel,1,0.00046,9e-05,9e-05,578000,959949,,,0,False
lumped,pʷʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,,0,False
lumped,ʆʷʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,,0,False
lumped,ʆʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,,0,False
lumped,ʔʷʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,,0,False
lumped,ʔʼ,consonant,1,0.00046,9e-05,5e-05,575900,553871,,,0,False
lumped,r̊,consonant,3,0.00138,8e-05,5e-05,521900,521900,,ɻ̊ ɽ̊ ɾ̪̊ ɾ̪̊ʰ,0,False
lumped,R,consonant,9,0.00413,8e-05,5e-05,520550,563362,,R̪,1,True
lumped,dʷ,consonant,20,0.00919,8e-05,0.00018,514110,1862930,lʷ(1),,0,False
lumped,k͈,consonant,67,0.03078,8e-05,5e-05,494756,494756,k͈ʷ(2) k͈ʲ(1),k͈ː,0,False
lumped,p͈,consonant,67,0.03078,8e-05,5e-05,494756,494756,,p͈ː,0,False
lumped,t͈,consonant,67,0.03078,8e-05,5e-05,494756,494756,,t̪͈ t̺͈ t͈ː,0,False
lumped,c̤,consonant,2,0.00092,8e-05,0.00026,488000,2732608,,,0,False
lumped,yø,vowel,3,0.00138,8e-05,4e-05,485670,408451,,yø̞ y̯ø,1,True
lumped,m̰,consonant,21,0.00965,7e-05,9e-05,454547,890821,ˀm̥(1),,0,False
lumped,ȶ͈,consonant,61,0.02802,7e-05,4e-05,452842,452842,,,0,False
lumped,ȶ͉,consonant,59,0.0271,7e-05,4e-05,432842,432842,,,0,False
lumped,ø̜,vowel,1,0.00046,7e-05,1e-05,431800,112657,,ø̞̜ ø̞̜ː,0,False
lumped,nts,consonant,13,0.00597,7e-05,0.00275,423120,28440688,ntʃ(1) ntsʰ(1),ntsʰ n̪t̪s̪ n̪t̪s̪ʰ,1,True
lumped,nˤ,consonant,2,0.00092,7e-05,4e-05,422900,452052,,nˤː n̪ˤ,0,False
lumped,ɜi,vowel,2,0.00092,7e-05,4e-05,401200,459740,,ɜi̯,0,False
lumped,ɔa,vowel,2,0.00092,6e-05,4e-05,392050,425037,,ɔaː,0,False
lumped,æʊ,vowel,1,0.00046,6e-05,4e-05,391200,449740,,æːʊ,0,False
lumped,ɜɪ,vowel,1,0.00046,6e-05,4e-05,391200,449740,əɪ(1),ɜɪ̯,0,False
lumped,sʼ|sʼ,consonant,6,0.00276,6e-05,8e-05,389500,830223,,s̪ʼ|sʼ,0,False
lumped,ʔˤ,consonant,4,0.00184,6e-05,4e-05,380430,409582,,,0,False
lumped,rʷ,consonant,25,0.01148,6e-05,0.00017,374000,1793207,ɾʷ(4) ɻʷ(3),ɻʷ ɾʷ,0,False
lumped,ŋɡʲ,consonant,8,0.00367,6e-05,4e-05,370000,370000,,,0,False
lumped,øɪ,vowel,1,0.00046,6e-05,4e-05,358000,364036,,øɪ̯,0,False
lumped,ʏi,vowel,1,0.00046,6e-05,4e-05,358000,364036,,ʏi̯,0,False
lumped,jʷ,consonant,23,0.01056,6e-05,0.00014,354000,1439498,jɥ(1),,0,False
lumped,nr,consonant,2,0.00092,6e-05,4e-05,351270,381128,nɾ(1),nɾ,0,False
lumped,pˤ,consonant,3,0.00138,6e-05,4e-05,342900,372052,,pˤʰ,0,False
lumped,n̥|n̥,consonant,8,0.00367,6e-05,8e-05,342500,777016,,n̪̥|n̥,0,False
lumped,n̰|n̰,consonant,6,0.00276,6e-05,3e-05,340720,340720,,n̪̰|n̰,0,False
lumped,ʡ,consonant,3,0.00138,6e-05,4e-05,338787,367940,,,0,False
lumped,ndr,consonant,7,0.00322,5e-05,4e-05,335000,366048,ndɾ(2),ndɾ,0,False
lumped,nɗ,consonant,3,0.00138,5e-05,3e-05,332000,353052,,,0,False
lumped,ŋ̰,consonant,5,0.0023,5e-05,3e-05,325235,326679,,,0,False
lumped,kǀ͓,consonant,5,0.0023,5e-05,4e-05,324800,383203,,kǀ͓ʰ,0,False
lumped,ŋǀ͓,consonant,5,0.0023,5e-05,4e-05,324800,383203,,,0,False
lumped,tsˤ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,tsˤʰ,0,False
lumped,tʃˤʼ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,t̠ʃˤʼ,0,False
lumped,tˤʼ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,t̪ˤʼ,0,False
lumped,vˤ,consonant,1,0.00046,5e-05,3e-05,322900,352052,,,0,False
lumped,ɛæ,vowel,1,0.00046,5e-05,3e-05,322900,352052,,ɛ̯æː,0,False
lumped,ʒˤ,consonant,1,0.00046,5e-05,3e-05,322900,352052,ʒ̥ˤ(1) ʃˤ(1),ʒˤː,0,False
lumped,mɓ,consonant,2,0.00092,5e-05,3e-05,322000,343052,,,0,False
lumped,ɲ̰,consonant,4,0.00184,5e-05,7e-05,320142,754658,,,0,False
lumped,ɯ͓,vowel,2,0.00092,5e-05,3e-05,320000,349850,,,0,False
lumped,ʼm,consonant,2,0.00092,5e-05,3e-05,310000,310000,,,0,False
lumped,ʼn,consonant,2,0.00092,5e-05,3e-05,310000,310000,,,0,False
lumped,ŋ̥ʷ,consonant,2,0.00092,5e-05,3e-05,301800,301800,,,0,False
lumped,ɣ̰,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼb,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼd,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼj,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼw,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼŋ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼɡ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼɣ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,ʼɲ,consonant,1,0.00046,5e-05,3e-05,300000,300000,,,0,False
lumped,kǂ,consonant,4,0.00184,5e-05,3e-05,297800,356203,kǂʰ(1) qǂʰ(1),kǂʰ,0,False
lumped,kǃx,consonant,4,0.00184,5e-05,3e-05,297800,356203,,kǃxʰ kǃ̠xʰ,0,False
lumped,ⱱ,consonant,28,0.01286,5e-05,6e-05,293000,592661,w(1),ⱱ̟,0,False
lumped,i̥,vowel,4,0.00184,5e-05,3e-05,292055,292055,ɪ̥(1),,0,False
lumped,u̥,vowel,4,0.00184,5e-05,3e-05,292055,292055,ʊ̥(1),,0,False
lumped,ŋǁ͓,consonant,3,0.00138,5e-05,3e-05,290800,349203,,,0,False
lumped,ʈ͉,consonant,43,0.01975,5e-05,3e-05,287842,287842,ɖ(1),,0,False
lumped,ŋ̥ǀ͓ˀ,consonant,3,0.00138,5e-05,3e-05,284400,342803,,,0,False
lumped,ŋ̥ǃˀ,consonant,3,0.00138,5e-05,3e-05,284400,342803,,ŋ̥ǃ̠ˀ,0,False
lumped,ŋ̥ǀ͓,consonant,2,0.00092,5e-05,3e-05,283600,342003,,ŋ̥ǀ͓ʰ,0,False
lumped,ŋ̥ǃ,consonant,2,0.00092,5e-05,3e-05,283600,342003,,ŋ̥ǃ̠ʰ,0,False
lumped,ɨ̹,vowel,2,0.00092,5e-05,3e-05,281900,279460,,ɨ̹ː,0,False
lumped,wʲ,consonant,8,0.00367,4e-05,3e-05,273300,273459,,,0,False
lumped,ʈ͈,consonant,41,0.01883,4e-05,3e-05,272827,272827,,,0,False
lumped,eɔ,vowel,2,0.00092,4e-05,1e-05,271000,52674,,,0,False
lumped,uɪ,vowel,2,0.00092,4e-05,1e-05,271000,52674,,uɪ̯,0,False
lumped,ya,vowel,2,0.00092,4e-05,0.0,265100,46774,,,0,False
lumped,aʊɪ,vowel,1,0.00046,4e-05,0.0,261000,42674,,,0,False
lumped,eəɪ,vowel,1,0.00046,4e-05,0.0,261000,42674,,,0,False
lumped,iəɪ,vowel,1,0.00046,4e-05,0.0,261000,42674,,,0,False
lumped,oəɪ,vowel,1,0.00046,4e-05,0.0,261000,42674,,,0,False
lumped,əɪ,vowel,1,0.00046,4e-05,0.0,261000,42674,,,0,False
lumped,əɪa,vowel,1,0.00046,4e-05,0.0,261000,42674,,,0,False
lumped,əʊɪ,vowel,1,0.00046,4e-05,0.0,261000,42674,,,0,False
lumped,ɭ͓,consonant,1,0.00046,4e-05,3e-05,261000,324100,,,0,False
lumped,ʕʷ,consonant,3,0.00138,4e-05,3e-05,260004,260004,,,0,False
lumped,ɗʲ,consonant,2,0.00092,4e-05,3e-05,260000,260000,,,0,False
lumped,ˀm,consonant,10,0.00459,4e-05,7e-05,259769,723462,,ˀmː,0,False
lumped,ŋ̥ǁ͓ˀ,consonant,2,0.00092,4e-05,3e-05,250800,309203,,,0,False
lumped,kǀ͓ˠ,consonant,1,0.00046,4e-05,3e-05,250000,308403,,kǀ͓ˠʰ,0,False
lumped,kǁ͓x,consonant,1,0.00046,4e-05,3e-05,250000,308403,,kǁ͓xʰ,0,False
lumped,ŋ̥ǁ͓,consonant,1,0.00046,4e-05,3e-05,250000,308403,,ŋ̥ǁ͓ʰ,0,False
lumped,ɲj,consonant,2,0.00092,4e-05,2e-05,250000,250000,,,0,False
lumped,ue,vowel,13,0.00597,4e-05,0.00022,242656,2270141,ɣue(1),ue̞ uːe u̯e,1,True
lumped,ˀn,consonant,8,0.00367,4e-05,3e-05,239769,268946,,ˀnː,0,False
lumped,χʷˤ,consonant,3,0.00138,4e-05,2e-05,238480,160229,,χʷˤː,1,True
lumped,χˤ,consonant,3,0.00138,4e-05,2e-05,238480,160229,,χˤː,1,True
lumped,tʲ|tʲ,consonant,5,0.0023,4e-05,2e-05,232200,231897,,t̪ʲ|tʲ t̪ʲʰ|tʲʰ,0,False
lumped,ˀj,consonant,8,0.00367,4e-05,6e-05,229869,666312,,,0,False
lumped,lʲ|lʲ,consonant,4,0.00184,4e-05,2e-05,222200,221897,,l̪ʲ|lʲ,0,False
lumped,œɛ,vowel,1,0.00046,4e-05,2e-05,219000,219000,,œ̞ɛ̞,0,False
lumped,nˠ,consonant,2,0.00092,3e-05,0.00013,201130,1329355,n̥ˠ(1),n̪ˠ,0,False
lumped,tʃ͉,consonant,3,0.00138,3e-05,2e-05,200000,200000,tʃ(1) dʒ͉(1) dʒ(1),t̠ʃ͉,0,False
lumped,dʓ,consonant,1,0.00046,3e-05,1e-05,190110,111859,,d̠ʓ,0,False
lumped,tʆ,consonant,1,0.00046,3e-05,1e-05,190110,111859,,t̠ʆ t̠ʆʰ,0,False
lumped,tʆʷʼ,consonant,1,0.00046,3e-05,1e-05,190110,111859,,t̠ʆʷʼ,0,False
lumped,ɥˤ,consonant,1,0.00046,3e-05,1e-05,190110,111859,,,0,False
lumped,ʁʲ,consonant,1,0.00046,3e-05,1e-05,190110,111859,,,0,False
lumped,ɨ˞,vowel,2,0.00092,3e-05,2e-05,185000,185000,ɨ̥˞(1),,0,False
lumped,dɮ|dɮ,consonant,5,0.0023,3e-05,2e-05,180269,181882,,d̪ɮ̪|dɮ,0,False
lumped,t͉s,consonant,1,0.00046,3e-05,2e-05,175000,175000,d͉z(1),,0,False
lumped,eˤ,vowel,5,0.0023,3e-05,1e-05,174368,111082,,e̞ˤ,1,True
lumped,mbʲ,consonant,4,0.00184,3e-05,1e-05,155000,155000,,,0,False
lumped,æˤ,vowel,1,0.00046,3e-05,1e-05,154820,91534,,,0,False
lumped,øˤ,vowel,1,0.00046,3e-05,1e-05,154820,91534,,ø̞ˤ,0,False
lumped,bˠ,consonant,2,0.00092,2e-05,0.00012,151000,1264050,b̥ˠ(1),,0,False
lumped,nʒ,consonant,2,0.00092,2e-05,1e-05,150000,150000,ndʒ(1) ntʃʰ(1),n̠ʒ,0,False
lumped,ɖr,consonant,6,0.00276,2e-05,0.00258,150000,26647430,ɖrʷ(1) ɖrʲ(1) ɖɽ(1),ɖr̠ ɖɽ,1,True
lumped,ɸʲ,consonant,2,0.00092,2e-05,1e-05,150000,150000,ɸ(1),,0,False
lumped,ɯɤ,vowel,1,0.00046,2e-05,1e-05,148720,118784,,ɯ̯ɤ̞,0,False
lumped,fˠ,consonant,1,0.00046,2e-05,0.00012,141000,1254050,,,0,False
lumped,pˠ,consonant,1,0.00046,2e-05,0.00012,141000,1254050,pˠʰ(1),pˠʰ,0,False
lumped,mbʷ,consonant,14,0.00643,2e-05,1e-05,140000,138980,,,0,False
lumped,ɓʷ,consonant,2,0.00092,2e-05,1e-05,140000,140000,,,0,False
lumped,ɗʷ,consonant,2,0.00092,2e-05,1e-05,140000,140000,,,0,False
lumped,ɺʲ,consonant,1,0.00046,2e-05,1e-05,140000,140000,ɺ̥ʲ(1),,0,False
lumped,ʈr,consonant,5,0.0023,2e-05,1e-05,140000,140000,ʈɽ(1),ʈɽ ʈɽʰ,0,False
lumped,d̰,consonant,8,0.00367,2e-05,1e-05,132350,132350,nd(1) d(1) n(1) t(1),d̠̰ d̪̰,1,True
lumped,uɛ,vowel,6,0.00276,2e-05,0.00021,130130,2171271,,u̯ɛ,0,False
lumped,ɳɖr,consonant,4,0.00184,2e-05,0.00257,130000,26627430,ɳɖɽ(1),ɳɖr̠ ɳɖɽ,1,True
lumped,sʲ|sʲ,consonant,2,0.00092,2e-05,1e-05,125600,125297,,s̪ʲ|sʲ,0,False
lumped,ndʲ|ndʲ,consonant,1,0.00046,2e-05,1e-05,125000,125000,,n̪d̪ʲ|ndʲ,0,False
lumped,ɬʲ|ɬʲ,consonant,1,0.00046,2e-05,1e-05,125000,125000,,ɬ̪ʲ|ɬʲ,0,False
lumped,vʷ,consonant,9,0.00413,2e-05,0.00015,104000,1523207,,,0,False
lumped,ɒi,vowel,1,0.00046,2e-05,1e-05,100000,100000,,ɒːi̯,0,False
lumped,tr,consonant,8,0.00367,2e-05,1e-05,98700,98700,tɾ(2) r(1),tɾ,0,False
lumped,dʲ|dʲ,consonant,2,0.00092,2e-05,1e-05,96600,96297,,d̪ʲ|dʲ,0,False
lumped,ø̃,vowel,3,0.00138,1e-05,1e-05,90000,90000,,ø̃ː,0,False
lumped,ɭʷ,consonant,10,0.00459,1e-05,1e-05,90000,90000,,,0,False
lumped,ʊɪ,vowel,3,0.00138,1e-05,1e-05,89150,93079,,,0,False
lumped,t͉ʃ,consonant,1,0.00046,1e-05,1e-05,85000,85000,,t̠͉ʃ,0,False
lumped,ḭu,vowel,1,0.00046,1e-05,1e-05,85000,85000,ḭṵ(1),ḭu,0,False
lumped,cʷ,consonant,7,0.00322,1e-05,1e-05,84000,84000,cʷʰ(2),cʷʰ,0,False
lumped,ɟ̰,consonant,3,0.00138,1e-05,1e-05,82100,82100,tʃ(1) ʲd(1) ʲt(1),ɟ̰̩,1,True
lumped,ŋkʷ,consonant,8,0.00367,1e-05,0.00014,80000,1498187,ŋɡʷ(1),,0,False
lumped,ȴʷ,consonant,9,0.00413,1e-05,1e-05,80000,80000,,,0,False
lumped,ȵʷ,consonant,9,0.00413,1e-05,1e-05,80000,80000,,,0,False
lumped,ȶʷ,consonant,9,0.00413,1e-05,1e-05,80000,80000,,,0,False
lumped,ɳɡ,consonant,1,0.00046,1e-05,1e-05,80000,80000,,,0,False
lumped,ɳɡʷ,consonant,1,0.00046,1e-05,1e-05,80000,80000,,,0,False
lumped,ɳʷ,consonant,9,0.00413,1e-05,1e-05,80000,80000,,,0,False
lumped,ʈʷ,consonant,9,0.00413,1e-05,1e-05,80000,80000,,,0,False
lumped,ɛɪ,vowel,2,0.00092,1e-05,0.0001,79150,989193,,ɛɪ̯,0,False
lumped,ʋʲ,consonant,1,0.00046,1e-05,1e-05,74499,68046,,,0,False
lumped,ɡǀ͓,consonant,2,0.00092,1e-05,1e-05,73600,73600,,,0,False
lumped,ðʲ,consonant,3,0.00138,1e-05,1e-05,70550,85924,,,0,False
lumped,d̥ʑ̥,consonant,2,0.00092,1e-05,1e-05,70500,70500,,,1,True
lumped,ɤi,vowel,2,0.00092,1e-05,1e-05,70130,85305,,,0,False
lumped,ɢ̥,consonant,2,0.00092,1e-05,1e-05,70093,70093,,,0,False
lumped,d̥ʒ̊,consonant,1,0.00046,1e-05,1e-05,70000,70000,,,0,False
lumped,ndʷ,consonant,7,0.00322,1e-05,1e-05,70000,70000,,,0,False
lumped,wˀ,consonant,7,0.00322,1e-05,4e-05,70000,369661,,,1,True
lumped,ɖ̥ʐ̥,consonant,1,0.00046,1e-05,1e-05,70000,70000,,,0,False
lumped,ɛa,vowel,2,0.00092,1e-05,1e-05,69570,73603,,ɛa̟ ɛɐ,0,False
lumped,ʉu,vowel,1,0.00046,1e-05,1e-05,69150,72984,,,0,False
lumped,ˀb,consonant,4,0.00184,1e-05,1e-05,69000,69000,ˀbʷ(1) ʔ(1),,0,False
lumped,βʲ,consonant,8,0.00367,1e-05,1e-05,67500,67197,β̃ʲ(1),βʲː β̞ʲ,1,True
lumped,ˀɲ,consonant,5,0.0023,1e-05,5e-05,65700,527466,,ˀɲː,0,False
lumped,dzʷ,consonant,5,0.0023,1e-05,9e-05,64000,962971,,,0,False
lumped,n̰,consonant,13,0.00597,1e-05,1e-05,60947,62705,,n̪̰,0,False
lumped,ʁˤ,consonant,3,0.00138,1e-05,1e-05,60837,60837,,,1,True
lumped,ˀw,consonant,7,0.00322,1e-05,5e-05,60500,495331,,,0,False
lumped,ũã,vowel,1,0.00046,1e-05,1e-05,60130,75305,,ũã,0,False
lumped,ɛ̃ũ,vowel,1,0.00046,1e-05,1e-05,60130,75305,,ɛ̃ũ,0,False
lumped,ɪ̃ə̃,vowel,1,0.00046,1e-05,1e-05,60130,75305,,,0,False
lumped,ẽɪ̃,vowel,1,0.00046,1e-05,1e-05,60130,75305,,ẽɪ̃ ẽɪ̯̃,0,False
lumped,qˤ,consonant,3,0.00138,1e-05,1e-05,59878,59878,,qˤʰ,0,False
lumped,qˤʼ,consonant,2,0.00092,1e-05,1e-05,59867,59867,,,0,False
lumped,l̰,consonant,11,0.00505,1e-05,1e-05,58875,60633,ˀl̥(1),l̻̰,0,False
lumped,N,consonant,9,0.00413,1e-05,1e-05,57450,57450,,,0,False
lumped,ɟʷ,consonant,4,0.00184,1e-05,1e-05,54000,54000,,,0,False
lumped,dʼ,consonant,3,0.00138,1e-05,1e-05,53600,53600,,,0,False
lumped,l̰|l̰,consonant,6,0.00276,1e-05,1e-05,52100,52100,,l̪̰|l̰,0,False
lumped,kpʷ,consonant,5,0.0023,1e-05,0.0,50000,50000,,,0,False
lumped,kǁʼ,consonant,2,0.00092,1e-05,0.0,50000,50000,kǁʰʼ(1),kǁʰʼ,0,False
lumped,kǃʼ,consonant,2,0.00092,1e-05,0.0,50000,50000,kǃʰʼ(1),kǃʰʼ,0,False
lumped,ŋmkp,consonant,5,0.0023,1e-05,0.0,50000,50000,ŋmɡb(1),,0,False
lumped,ˀd,consonant,2,0.00092,1e-05,0.0,50000,50000,,ˀd̪,0,False
lumped,sʷ|sʷ,consonant,2,0.00092,1e-05,0.0,48370,48370,,s̪ʷ|sʷ s̪ʷː|sʷː,1,True
lumped,tsʷ|tsʷ,consonant,2,0.00092,1e-05,0.0,48370,48370,,t̪s̪ʷʰ|tsʷʰ t̪s̪ʷː|tsʷː,1,True
lumped,tsʷʼ|tsʷʼ,consonant,2,0.00092,1e-05,0.0,48370,48370,,t̪s̪ʷʼ|tsʷʼ,1,True
lumped,ʁʷˤ,consonant,2,0.00092,1e-05,0.0,48370,48370,,,1,True
lumped,ɡǃx,consonant,3,0.00138,1e-05,0.0,47800,47800,,,0,False
lumped,qʷˤ,consonant,1,0.00046,1e-05,0.0,47400,47400,,qʷˤʰ,0,False
lumped,qʷˤʼ,consonant,1,0.00046,1e-05,0.0,47400,47400,,,0,False
lumped,ɢʷˤ,consonant,1,0.00046,1e-05,0.0,47400,47400,,,0,False
lumped,ɢˤ,consonant,1,0.00046,1e-05,0.0,47400,47400,,,0,False
lumped,bβ,consonant,2,0.00092,1e-05,5e-05,44152,467677,,,0,False
lumped,yi,vowel,3,0.00138,1e-05,0.0002,44100,2070066,,yi̯,0,False
lumped,ũĩ,vowel,3,0.00138,1e-05,2e-05,43620,170559,,ũĩ,0,False
lumped,dʒʼ,consonant,2,0.00092,1e-05,0.0,43600,43600,,d̠ʒʼ,0,False
lumped,ãˤ,vowel,2,0.00092,1e-05,0.0,43600,43600,,ãˤ ãˤː,0,False
lumped,õˤ,vowel,2,0.00092,1e-05,0.0,43600,43600,,õˤ õ̞ˤ,0,False
lumped,ɡʼ,consonant,2,0.00092,1e-05,0.0,43600,43600,,,0,False
